###    1  2  3  4  5  6  7  8  9 10   11 12 13 14 15 16 17 18 19 20   21 22 23 24 25 26 27 28 29 30   31 32 33 34 35 36 37 38 39 40   
###   41 42 43 44 45 46 47 48 49 50   51 52 53 54 55 56 57 58 59 60   61 62 63 64 65 66 67 68 69 70   71 72 73 74 75 76 77 78 79 80   
 14b  11  8  9  8 10  6  9  9 11  8    9  8  7  9  8  6  8  6  8  8    8  9  7  9  8  8  9  7  6  6    9  7  7  6  8  7  0  0  0  0   
 15a   0  0  9  9  7  9  8  7  7 10    9  9 10  8  9  8  7  8  6  6   10  9  7  7  7  6  7  7  7  9    7  7  9  7  7  8  7 10  7  9   
 15b   7  7  8  8 10  8  8  9 11  9   11  8  9  7  8  7  6  8  6  7    9  8  7  8  8  7  9 10 11  7    8 10  7 12  8  7  0  0  0  0   
 16a   0  0  8  7  8  9  7 10  6  6    8  7  9  8  8  8  8  5  9  8    7  7  8  7  5  8  9 10  9  9    7  6 11  9  6  8  7  8  8  7   
 16b   8  8  7  9  8 10  9  7  6  7    7  8  8  6  7  8 11 10  9  8    9  8  8  6 10  7  8  7  7  9    7  8  7  9  8  9  0  0  0  0   
 17a   0  0  8 10  8  8  9 10 10  8    7  7 10  9  8  6  9  7  8 10    7  9  6  9  9  6 11  5  7  7    9  7  8  6  8  7  7  7  6 10   
 17b   7  8  6  7  7  6  8  8  6 10    8  6  8  8 11  9  9  9  8  7   10  8  8  7  7  7  7  9  9  9    7  8 10  8  8  8  0  0  0  0   
 18a   0  0  7  9  6  9  8  7 10  9    8  7  9  9 10  8  9  8 10  8    8  8  8  8  6  7  6  8  7  9    7  6  8  7  9  8  9  8  9  8   
 18b  10  8  7  7  6  8 10  7 11 11    9  8  5  9  8  7  9  8  9  8    8  8  9  7  8  8  6  7  7  7    7  7  7 10  8  6  0  0  0  0   
 19a   0  0  8  9 10  9  7  8  9  7    6  7 12  8  9  8  7  9  7  7    9  8  8  7  9  8  8  8  6  6   12  7  8  7  8  9  8  6  8  6   
 19b   5 10  6  7  8  8  7  8  7 10    5  8  6  6  9  7  9 14  7  9    8  8  9  8  7 10  9  7  8  7    6  9  7  7  8 11  0  0  0  0   
 20a   0  0  6  7  9  8  9  8  8  7    7 11  7  7  7  6  6  7  8  9   10  9  8  9  5  7 11  7  7  7    7  9  9  9 10  7  7  8  7  7   
 20b   8  9  6  6  6  8  7  7  9  9    7  9  6  6  8  6  7  6  9  6    7  8  9  7  8  9  9  8  8  7    6  7  7 11 12  7  0  0  0  0   
 21a   0  0 10  9  8  9  8 11  8  8    8  9  9 10  7  7  7  7  7  9   10  9  8  9  6  9  7  9  9  7    7  9  9  8  7 10  9  7  6  8   
 21b   7  7  7  8 10  8  8 10  8  9   10  9  9  8  7  7 11  8  8  9    7  8  8 10  7  8  9  7  5  8    9  7  9  7 10  9  0  0  0  0   
 22a   0  0  7  8  6  9  6  9  5 10    8  8  8  9  9  9  8  8  7  8    7  8  9 12  7  6  6  9  7 10    6  9  8  8 11  7  9  9  9  8   
 22b  12  6  8  7  9  8 10  9 10  7    9 11  9  7  8  5  9  9  7 12    8  7  7  7  8  9  9  9  9  9    8  7  6 10  7 11  0  0  0  0   
 23a   0  0  8  8  6  8  8  8  6  6    9  6  8  8  8  7  9  7  7  8    7  7  8  7  7  6  6  8  9  7    7  8  7 11  7 11  8  6  9  7   
 23b   6  8  8 11  8  9  7  8  9 10    8  9  6  7  8  6  8  8  8  8    8  7  8  7  8  8  7 11  7 10    8  9  7  8  8 10  0  0  0  0   
 24a   0  0  7  7  8  9  8  7  7  8    7 10  7  7  9  8  8  7  7  6    7  9  8  8  9  7  8  8  7  8    8  6  7  9  7 11  6  7  9  8   
 24b   8  8  7  6  8  9  7 11 10  8   10  9 13  7  8  9  7  9  8  5    6  9  9  9  8  7  9  8  7  7    8  7  7  8  8  9  0  0  0  0   
 25a   0  0  6  8  7  9 12  8  7  8    8  7  9  9  6  6 11  7  8  8    9  7  8 10  9  7  7  7 10 12    7  9 10  9  9  9  7  9  8  7   
 25b   8  8  6 10  6  7  8  8  8  7    8 10  8  7  7  7  5  9  7  9    7 10  6  6  8  8  6  8 10  7    7  9  8  9  9  9  0  0  0  0   
 26a   0  0  9  9  8  8  8  9  8  7    7  9  9  6  9  9  7  9  7 10    8  7  7  8  7  9  7  5  9  7    8  9  6  8  8  6  7  7 10  8   
 26b   6  8  8  9  6  6  8  6  8 11   11  7 10 10  9  7  8  7  8  8    6  7  6  7  6  6  5  9 10  8    8  8  8  8  8  6  0  0  0  0   
 27a   0  0  7  9  9  7  8  7  7  8    9  7  9 11  8  8  9 10  9 11    6  8  7 10  8  7  8  7 12 10    8  6  8  7  9  9  7  6  6  7   
 27b   9  5 10  9  9 12  8  8  8  9    9  8  7  8  8  7  6 11  7  9    9  8  7  7  8  8  7  9 10  8    9  9  7  8  7  9  0  0  0  0   
 28a   0  0  9  7  9  8  8  8  8  9    8  8  7  9  7 10 11  7  9  7    9  7  6 10  9  8  8  8  6  9    8 11 11  7  8 10  8  8 10  7   
 28b   8  9  9  7  8  7  9  8  9 10    9  8 10  5 10  7  8  7 10  8    9  9  8  7  8  7  8  9  7  8   11 10  6 10  6  8  0  0  0  0   
 29a   0  0  8 11  5  9  8  7  7  5    7  7  9  7  7  9  8  7  8  8    7  8 11  7  8  7  7  5  7  7    7 10  7 10  8  8  7  7  7  8   
 29b   8  7  6  9  9  9  7  9 10  7    9  7 11  9  7  9  8  8  6  5    7  7  8  7  8  7  9  6  9  7    8  7  9  9  8  8  0  0  0  0   
 30a   0  0  6  7  8 10  7  7  7  7    8  7  9  8  9  8  8  7  7  7    8  6  9  9  6  9  8  6  7  6    6  7  9 10  9  8  6  8  7  8   
 30b  11  7  7  8  6  6  7  6 12  8    7  7  8  7  8  6  8  8  7  7    6  8  6  7  7  8 10  8  7  0    8  7 10  8  7  8  0  0  0  0   
 31a   0  0  7  6  6  6  6  6  8  6    8 10  9  8  5  7  8  6  9  7    8  8  9  7  8  8  9  5  6 11    9  8  8  9  7  8  8  8  8  7   
 31b   7  9 10  5  9  9 10  7  8  9    9 10  6  7  9  7  7  9  7  6    9  6 10  5  5  9  8  8  8 10    9  7  9  9  8  8  0  0  0  0   
 32a   0  0  7 10  8  9  7  6  8  7    6  7  9  8  8  6  5  9  7  7    7  8  7  8  6  6  9  9  7  7    9  7 10  8 10  7  8  8  9  6   
 32b   7  7  7  7  7  8  8  7  9 10    9  6  7  7  8  9  9  8  6  7    8  8  7  8  7  7  7 11  7  8    6 10  9  7  8  9  0  0  0  0   
 33a   0  0  7 10  8  6  5  7  6  8    6  7  8  7 10  9  6 10  8 10    9  8  8 10  9  8  7  8  9  7    8  7  7  6  8  7  8  8  6  8   
 33b   6  8  6  8  7  9  7  9 10  8    6  6 11  8  8  5  9  6  8  6    5  8  7  7  9  6  7  8  7  9    8  8  9  8  7  7  0  0  0  0   
 34a   0  0  6  8  8  7  7  7  9  9    8 10  9  6  8  7  9  9  9  6    8  7  8  6  9  6  7  9  7 10   10  9  8  6  7  8 10  8  6 10   
 34b   7  7  7  8  8  7  7 10  8  6    9  9  9  7  7  9  9  8  7  7    8  7  8  6  7  8  8  8  8  9    6  7  7 10  9  8  0  0  0  0   
 35a   0  0  8  8  7  7  7  9  8  6    9  7  9  8  8  7  8  5  7  8    7  9  8  7  8  8  9  8  8  9    6  8  9 10  7 10  7  9  7  7   
 35b   6  7  5  8 10  7  7  8  9  8    9  9 10  8  5  8  8  6  8  7    5  8  9  7  7  8  9  7  8  8    8  7  8  8 11  7  0  0  0  0   
 36a   0  0  7  7 10  9  8  6  8  8    7  7  9  5  8  7  8  9  6  7    7  8  7  9  8  5  8  9  9  7    9 11  7  9 10  9  9  7  9  8   
 36b   7  7  9  8  7 11  8  7  8  7    9 10  7  7  8  8  8  9 10  9    9  6  7  8  8 11  7  8  6  8    9  8  8  7 10  8  0  0  0  0   
 37a   0  0  9  7  9  9  7  8  6 10    6  7  8  8 10  7  6  9  8  7    8  9  7  8 10  7  9  8  9  8    6  6  9  8  7  7  8  6  8  6   
 37b   8  9 10  9 11  9  7  8 10  7    7  9  7  7  7  8  8  7  6  6    6  8  9  7  7  8  9  8  9  7    8  9  7  9  8  7  0  0  0  0   
 38a   0  0  9  9  9  9  8  6 11  8    7 11  7  8 10 10  7  9  9  7    7  7  8  8  9  9  8  7  7  7    8  5  7  7  8  8  8  9  7  9   
 38b   5  6  6  9  7 11  8  9 10  8   10  7  6  6  8  7  7  7 10  8    9  9  8  8  7  7  7  9  7  9    9  7  7  8  8 10  0  0  0  0   
 39a   0  0  9  8  9  6  8  8  8  9    7 10 10  7  7  8  9  9  8  8    9  8  7  9  6  9  9  8  8  7    8  7  9  9 11  9 10  8  8  8   
 39b   8  8  8  8  9  9  9  7  7  8    9 10  7 10  9  7  8  7  9  6    8  9  6  7  8  6  8  9  6  9   11  6  9 10  8  7  0  0  0  0   
 40a   0  0 12  8  7  7  6  6  8  7    9  6  6  7  9 10  6  7  6  8    8  8  8  7  7  8  9  9  7  8    8  6  8  6  9 11 10  7  7  6   
 40b   9  6  8  9  8  8  8  6 10  7    8  8  7  6  6  8  7  8  8  6    8  8  5  9  7  9  8  6  8  9    8  8  9 10  9  8  0  0  0  0   
 41a   0  0  8 12 10  7 12 11 11  8    8  7  8  9  8  8  8  9  7  8    6  8  8  8  6  7  9 11  6  9    8  8  8  6  9  7  8  8 11  7   
 41b   6  7 10  8  9  8  9  6  7  8    8 10  9  5  7  8  6  8  6  8    5  6  8  8  7  8  8  7  7  8    8  6  9  7  7  8  0  0  0  0   
 42a   0  0  8  7  7  9  8  9  9  8    9  7  9  7  5  8  9  7  8  8    9  8  8  9  8  9  8 10  9 11    7  8  9  7 10  8  8  8  6  9   
 42b   7  5  8 10  7  7 11  9  7  9    8  7  7  8  8  7  8  9  8  7    8  8  8  7  7  9  6  7  8  9    9 11  7  8  8  9  0  0  0  0   
 43a   0  0  9  8  9  8 10  8  8 11    9  7  7  9  7  7  8  9  8 10    9  7  6  7  6 10  8  9  6  6    7 10  6  7  7  9 10  6  7  6   
 43b   8  9  3  7 11  8 10  7 12  7    8  6  7  7  7  6  6  6  7  7    8  6  6  7  8  9  9  8 11  7    9  8  9  8  9  7  0  0  0  0   
 44a   0  0 10  9  9  7  7 10  8  9    9  8  8  9  8  7  8  8 10  6    8  8  8  9  7  7  9  9  8  8   10  8  7  9  7  6  7  8  8 10   
 44b   6  7  7  7  6  7 10  6  7  8    6  8 10  8  7  8  6  6  8  9    7  7  7  6 11 10  7  6  9  9    8 10  9  9  8  9  0  0  0  0   
 45a   0  0 10  9  6  9  7  8  7  8   10  7  7  7  8  8  7  6  8  8    8  7  7  8  8  8  8  9 10  8    9  8  7  8  7  8  7 12  6  7   
 45b   8  9  9  8  9  6  7  6  7  7    8  6  8  7  8  7  7  6  6  8    7  8  7  7  9  8  8  7  8  6    6  8  6  9  9  9  0  0  0  0   
 46a   0  0  8 12 11  9 10  6  6  9   10  7  9  8  9  8 10  9  7  8    6  7  6  9  8  6 10  7  8  8    9  9  7  7  7  6  7  7 11  9   
 46b   7  7  6  8  7  8  8  7  9  9    8  9  9  8  9  7  8  7  5  8    8  7  9  6  6  8  7  6  7  9   10 11  8  8 10  6  0  0  0  0   
 47a   0  0  9  9  9  8  7  6  7  9    7  7  9  8 11  6  8  7  8  8    8  6  9  8  7  9 10  7 10  8    8 10  9  7  8  8  9  8  9  7   
 47b   7  8  6  8  9  8  8  6  7  6    8  7  7  7  5  7  7  6  6  6    6  7  7  7  9  7  8  9  7  9    6  8  8  9  6  8  0  0  0  0   
 48a   0  0  7  6  9  9  9  9  9  7    7  7  8  7  6  8  7  8  8  9    8  9  7  7  5  7  8  8  8  8    7  6  8  7  9  8  9  7  9  9   
 48b   8  6 10  6  7  7  7 12  7  8    8  7  6  7  5  7  8  8  9 10    6  7  4  5  7  6  6  8  9  8    8  5 10  8 10  7  0  0  0  0   
 49a   0  0  9  9  8  7  7  9  8  5    9  7  9  9  8  7  8 10  9  9    8  8  9  7  7  9  7  7  8  7    8  5  7  6 10  7 10  7 12  6   
 49b   8  8  6  7  9  8  7  9  7  6    7  7  6  6  5  7  6  8  7  8    8  8  7  8  7  7 10  5  8  7    9  7  6  9  8  8  0  0  0  0   
 50a   0  0  9  8  9  7  8  9  8  8   11  9  9 10  8  8 10  7  7  7    6  8  7  7 10  8  7 14  8  9    7  8  7  8  9  8  5  7  9  6   
 50b   9  7  7  8  7  7  9  9  7  8    6  9  5  7  8  7  5  6  5  8   10  6  7  6  6  7  9  8  8  8    7  8  7  9  8  9  0  0  0  0   
 51a   0  0 10 11  7  7  9  9  7  7    7  8  7  6  9  9  8  8  6  7    9  7  7  8  7  6  8  7  7  7    7  8  8  8  8  6  9 11  8  7   
 51b   7  8  6 10  7  7 11  7  7  7    7  8  6  8  7  9  7  9  6  9    6  8  6  6  6  7  5  7  9  7    8  7  7  8  7 11  0  0  0  0   
 52a   0  0  8 10  7  8  7  9  9  8    9  7  8  8  6  6  7  9  9  9    8  8  8 10 10  6  8  8  8  7    7  7 14  8  6  9  6  8  9  7   
 52b   8  6  7  9 10 10  7 12  7  7    7 10  6  6  6  5  7  8  5  7    9  7  9  7  6  7  7  8  7  7    9  8  9  8  9  9  0  0  0  0   
 53a   0  0  8  9  9  6  7  8  7  9    8  7  8  8 10  7  8  8  7  9    8 10  7  8  7  8  9 10 10  5    8  7  8  7  8  6  7  7  8  7   
 53b   9  7  8  7  6  9  8  7  8  6    8  5  6  8  6  6  6  7  6  7    7  7  8  6  6 10  7  7  8  7    7  8  8  8  8  9  0  0  0  0   
 54a   0  0  8  9  8  9  6  7  9 12    8  8 10  8  8 10  8  7 11  8    7  9  9  7  7  8  7  8  8  7    6  8 10 10  6  9  6  6  8  8   
 54b   7  6  9  7  8 10  7  8  6  7    8  7  8  7  7  6  8  7  7  7    7  8  8  6  6  7  6  7  8  8    7  8  7  6  9  7  0  0  0  0   
 55a   0  0  8 10  8  8  7  8  9  9    7  8 10  8  7  8  7  7  8 10    6  7  9  8  7 10  9  8  7  9    8  6  7  8  9  6  8 10  7  7   
 55b   7  7  7  7  8  9  5  7  5  8    7 10  6  6  7  7  6  6  5  7    7  8  7  7  8  7  8  7 10  9    7  7 11  8  8  7  0  0  0  0   
 56a   0  0  5  8  8  8  9  9  6  8    8  7  7  8  8  7  7  8  8  6    6  8  9 10  8  9  8  7  7  7    9  7  6  7  7  8  7  7  9  9   
 56b   6  8 10  7  5  5  6  7  8  6    6  6  6  8  7  7  6  5  7  7    6  7  8  6  8  6  6  8  7  9    6  8  9  8  8  9  0  0  0  0   
 57a   0  0  8 10  8  7  7  9 11 10    9  6  8  6  7  9  7  8  7  8    8  7  6  7  8  6  8  8  7  8    7  6 10  8  9  8  8  7  8  7   
 57b   7  8  5  8  8  7  6  7  7  7    8  6  6  9  4  6  6  6  7  8    7  5  6  6  7  7  9  7  6 11   10  9  8  6  8  7  0  0  0  0   
 58a   0  0  6  8  7  9  8  8  6  9    7  7 11  9  8  9  9  7  9  6    6  7  9 10  9  7  9  8  6 10    7  6  8  9  8  9  9  7 11  8   
 58b   6  7  8  6  5  9  7  6  8  7    7  7  6  6  6  5  7  6  6  7    9 10  7  7  8  8  7  7  6  6    8  8  8  9  9  6  0  0  0  0   
 59a   0  0  8  9  8  7  5  7  8  8    8  9  8  7  7  8  9  9  9  8    8  7 10  9  6  8 12  8  7  7    9  8  9  7  7  9  6 10  7  8   
 59b   6 10 10  7  7  7 11  7  6  6    5  8  6  6  5  6  5  7  6  5    6  6  8  5  8  8  7  8  8  9    8  7  9 10  6  7  0  0  0  0   
 60a   0  0  9  9  8  8 12  7  6  8    8  8  7  7  8  7  9 10  8  7    9  8  7  6  7  6  7  6 11  8    6  6  8  6  7  8  8  7  8  7   
 60b   8  7  9  9  7  7  6  6  5  7    6  8  6  7  6  6  6  5  4  7    6  7  6  6  7  4  9 10  6  8    8 10  9  7  7  9  0  0  0  0   
 61a   0  0  7 10  7  9  7  8  8  8    7  8  8  9 10  7 10  6  9  8    9 10  9  9  6  7  7  8 10  8    8  8  8  8 12  7  6  7  6  7   
 61b   8  8  7  8  7  7  9  7  8  7    7  6  8  5  8  7  5  3  6  7    6  5  7  7  7  7  9  6  7  8    9  9  8 11  7  9  0  0  0  0   
 62a   0  0  8  8 10  6  9 10  9  7    9  9  8  9  9  6  9  8  9  9   11  6  8  5  6  7  8  9  8  7    7  7  8  8  8  7  8  9  6  9   
 62b   9  7  5  5  7  6  5  6  7  6    7  6  7  7  9  7  6  8  5  6    6  9  6  7  5  6  6  7  8  8    6  6  8  7  8  8  0  0  0  0   
 63a   0  0  9  9 10  6  7  8  7 11    6  8  8  8  7  8  9  8  7  7    6 10 10  7  7 10  8  9  7  6    7 10  5  8 10  6  7  7 10  8   
 63b   6 10  8  8  7  7  5  7  6  8    8  7  5  6  7  5  6  6  7  6    7  9  8  7  7  8  7  7  6  8    9  7  8  9  8 10  0  0  0  0   
 64a   0  0  7  8  9  7  6  8  9  7    9  9 11  7  9  7  9  8  7  8    8 10  8  8  9  7  6  7  7  8    9 10  8  6 11  7  8  6  7  8   
 64b   7  9  6  9  7  6  6  6  6  8    8  7  8  9  7  8  6  7  6  6    5  9  9  7  7  8  6  8  7  8    8  9  8  8  8  8  0  0  0  0   
 65a   0  0  7  9  7  8  8  6  7  6    9  6  7  7 10  6  8  7  8  8    8  8  5  7  9  7  8  7  9  9    7  6 11  7  8  6  7  7  7  7   
 65b   8  7  7  6  6  6  6  8  6  6    8  5  7  8  7  9  6  6  8  7    6  6  6  6  8  6  8 10  7  7    7  8  9  7  7  9  0  0  0  0   
 66a   0  0  6  7 12  8  8  8  8  8    7  9  7  8 12  8  7  9  8  7    6  7  7  8  8  7  6  7  7  9   10  8  8  8  9  6  5  6  6  7   
 66b   5  7  7  7  8  8  8  8  6 10    7  7  7  7  6  7  8  8  8  5    8  7  8  7  8  9  7  7  9  6    8  9 10  6  9  8  0  0  0  0   
 67a   0  0  9  7  9  9  8  8 10  8    9  8  8  7  9  7  9  9 15 10   10  9  8  8  8  8  7  5  9  8    9  6  6  9  9  9  8  8  7  8   
 67b   8  7  8  7  5  7  5  8  7  7    6  7  8  7  8  8  6  7  7  6   10  6  7  9  6  7  6  5  7  6    6  8  7  7  8 11  0  0  0  0   
 68a   0  0  9  9  7  9  7  9  7  7    7  7 11  9  8  6 11 10  8  8    8  9  9  8  6  8  8  7  7  6    7  7  8  6  8  7  9 12  8  4   
 68b   8  5  6  7  6  6  6  7  6  7    6  8  6  6  6  7  5  5  7  8    6  7  6  6  6  6  5  8  5  7    7  9  7  7  6  9  0  0  0  0   
 69a   0  0  8  9  7  7  8  7  9 10    8  9  9 10  8  8  8  9  7  9    7  8  6  8 10  9  8  7  6  8    7  8  9  0 10  7  9  8 11  8   
 69b   8  6  8  7  8  5  9  7  6  8   10  7  8  7  6  7  6  7  6  6    6  8  6  6  6  8  6  8  6  8    8  8  7  9  6  9  0  0  0  0   
 70a   0  0  8  8  8  8  7  7  6  7    9 10  6  8  9  6 11 12  7  6   10  6  8 10  9  7  8  8  6  7    7  8  7  9  7  6 10  8  7  7   
 70b   8  6  9  7  5  6  7  7  7  6    7  6  7  7  7  8  6  4  7  7    6 10  7  9  9  6  5  9  7  7    7  7  6 10  7 10  0  0  0  0   
 71a   0  0  9  9  7  7  8  6  7  6    9  7  7 11  8  7  9  7  6  7    9 10  7  9  9  7  9  8  9  7    8 10  8  8  7  8  7 10  9  6   
 71b   9  8  7  6  6  5  7  7  7  7    7  8  6  9  9  5  9  8  7  7    5  6  8  7  7  7  5  8  7  7    7  8  8  9  8 10  0  0  0  0   
 72a   0  0  9  9  9  9  9 12 10  8   11 10  8  7 10  9  8  6  6  8    7  8  9  7  8  8  7  7  8  6    8  6  9  6  6  7  7  8  6  7   
 72b   7 12  9  6  8  7  7 10  8  7    8  8  6 10  5  7  7  7  7  8    9  8  8  9  6  7  8  7  7  9    8 10  9  9  6 13  0  0  0  0   
 73a   0  0  7  8  8  9  5  6  7  8   10  8  8 10  9  8  9  7 10  7    9  6 10  6  7  6  7  7  7  7    9 10  8  7  6  6  6  7  8  9   
 73b   7  9  7  6  6  6  6  7  8  6    7  8  5  8  8  7  6  6  6  8    7  8  6  6  8  8  6  7  7  7    5  6  9  9  9  7  0  0  0  0   
 74a   0  0  9  8  8  7  9  7  6  8    7  8  8 10  8  7  7  9  9  7    9  8  8  6  6  8  7  9  6  7    7  8  6  7  9  8  7  7 10  5   
 74b   6  6  6  8  7  7  7  7  4  7    6  8  9  5  9  7  7  6  5  7    8  8  9  5  9  5  5  7  7  7    8  6  7  8  7 10  0  0  0  0   
 75a   0  0  9  8  8  7 10  7 10  8    6  8  9  8  9  8  8 10  9  7    9 10  9  9 10  9  7  8  7  8    7  8  8 13  8  7  9  7  6  7   
 75b   8  5  6  6  8  8  7  7  8  7    8  9  7  5  9  7  7  6  9  7    6  5  6  6  9  7  9  9  7  8    8  8  7  8  6  9  0  0  0  0   
 76a   0  0  6 12  9  6  8  7  7  9    9  9 10  9  8 11  8  8  8  7    6  8  9  9  8  6  7  6  6  6    8  8  7  8  8  9  7  9  9  8   
 76b   6  7  8  5  7  8  6  6  4  9    7 10  8  8  5 10  7  6  6  7    8  9  5  7  6  6  9  6 10  8    7  7  6  8  7  7  0  0  0  0   
 77a   0  0  9  8  6  9  8  7  7  9    8  9  8  9  9  6  8  6  7  8   11  8  7  9  8  7  7  7  7  7    8  8  8  8  7  8  6  7  5  7   
 77b   8  7  7 10  9  6  7  8  7  8    8  8  7  7  6  7  8  6  9  6    6  8  7  7  7  7  5  9  6  7    7  6  8  9  8  7  0  0  0  0   
 78a   0  0  9  8  7 10  7  9  8  9   10  7  8  7  9  9  6  6  9  7    7  9 11  6 10  8 10 10  6  8    9  7  8  5  7  6  8  7  5  8   
 78b   8  6  8  6  7  8  7  7  7  8    6  8  8  7  8  9  6  9  7  6    6  7  5  6  8  7  8  8  8  7    7  7  9  7  7  7  0  0  0  0   
 79a   0  0 10  8  9  6  7  7  7  8    8  7  7 12  9  7  7  7  8  7    7  8  7  8  9  9  8  9  0  8    7  9  8  7  9  7  8  6  6 11   
 79b   8  9  8  6  8  7  7  7  8 10    6  6  7  7  9 10  7  7  6  6    7  7  7  9  6  6  7  7  7  8    7  9  9  7  7  9  0  0  0  0   
 80a   0  0  8  7  9  9  8  7  9  9    8  9  9  7  7  6  9  8  8 10    8 11  7  7  8  9  8  8 10 10   10  7  9  6  9  9  5  7  7  7   
 80b   7  7  8  7  7  5  8  8  6  6    7  7  7  7  5  7  8  7  7  7    7  7  8  6  7  7  5  8  7  7    7 10  8  9  8  8  0  0  0  0   
